id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name
25936565,2009-03-08 5:26:14 PM EDT,2009-03-08,2009-03-08 14:26:14 -0700,Eastern Time (US & Canada),false,1704749,the_little_elephant,2019-05-28 05:54:26 -0700,2019-05-30 06:28:50 -0700,research,,https://www.inaturalist.org/observations/25936565,https://static.inaturalist.org/photos/40230323/medium.jpeg?1559048071,,"",,false,2,0,false,2,,19.3679479832,-81.2273196094,2104,,,,,,obscured,true,gps,gps,Elliptical Star Coral,Dichocoenia stokesii,Elliptical Star Coral,Animalia,99273,Anthozoa,Scleractinia,Meandrinidae,Dichocoenia
25957245,2019/05/14 3:23 PM EDT,2019-05-14,2019-05-14 12:23:00 -0700,Eastern Time (US & Canada),,947744,daniel_e,2019-05-28 12:27:13 -0700,2019-05-28 13:43:52 -0700,research,,https://www.inaturalist.org/observations/25957245,https://static.inaturalist.org/photos/40261728/medium.png?1559071416,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6286142125,-82.8732909455,166,,,,,,,false,,,Grey Snapper,Lutjanus griseus,Grey Snapper,Actinopterygii,49509,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
25957540,2019/05/14 3:29 PM EDT,2019-05-14,2019-05-14 12:29:00 -0700,Eastern Time (US & Canada),,947744,daniel_e,2019-05-28 12:32:21 -0700,2019-05-28 12:38:59 -0700,research,,https://www.inaturalist.org/observations/25957540,https://static.inaturalist.org/photos/40262205/medium.png?1559071837,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6285542811,-82.8732296382,182,,,,,,,false,,,Bluestriped Grunt,Haemulon sciurus,Bluestriped Grunt,Actinopterygii,49262,Actinopterygii,Perciformes,Haemulidae,Haemulon
25958387,2019/05/14 3:48 PM EDT,2019-05-14,2019-05-14 12:48:00 -0700,Eastern Time (US & Canada),false,947744,daniel_e,2019-05-28 12:51:42 -0700,2019-05-28 17:59:53 -0700,research,,https://www.inaturalist.org/observations/25958387,https://static.inaturalist.org/photos/40263590/medium.png?1559073046,,"",,false,1,0,false,,United States,24.7495087115,-82.8691166926,173,,,,,,obscured,true,,,Rainbow Parrotfish,Scarus guacamaia,Rainbow Parrotfish,Actinopterygii,112148,Actinopterygii,Perciformes,Scaridae,Scarus
25974407,2009/02/28 11:10 AM CST,2009-02-28,2009-02-28 09:10:00 -0800,Central Time (US & Canada),,780918,patrickvant,2019-05-28 18:18:33 -0700,2020-02-11 16:04:46 -0800,research,,https://www.inaturalist.org/observations/25974407,https://static.inaturalist.org/photos/40289213/medium.jpg?1559091705,,"",,false,2,0,false,,"Borinquen, Aguadilla, Puerto Rico",18.4572124575,-67.1648339917,158,,,,,,,false,,,Caribbean Ocean Surgeonfish,Acanthurus tractus,Caribbean Ocean Surgeonfish,Actinopterygii,871060,Actinopterygii,Perciformes,Acanthuridae,Acanthurus
26024516,2019/05/14 5:44 PM EDT,2019-05-14,2019-05-14 14:44:00 -0700,Eastern Time (US & Canada),true,947744,daniel_e,2019-05-29 14:50:03 -0700,2019-05-29 17:24:21 -0700,research,,https://www.inaturalist.org/observations/26024516,https://static.inaturalist.org/photos/40372497/medium.png?1559166328,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6285772585,-82.8732462896,174,,,,,,open,false,,,Striped Parrotfish,Scarus iseri,Striped Parrotfish,Actinopterygii,49690,Actinopterygii,Perciformes,Scaridae,Scarus
26027550,2008/09/13 3:50 PM CDT,2008-09-13,2008-09-13 13:50:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 16:00:57 -0700,2019-05-29 17:21:46 -0700,research,,https://www.inaturalist.org/observations/26027550,https://static.inaturalist.org/photos/40378013/medium.jpg?1559170835,,"",,false,2,0,false,,"Borinquen, Aguadilla, Puerto Rico",18.4572124575,-67.1648339917,158,,,,,,open,false,,,Coney,Cephalopholis fulva,Coney,Actinopterygii,96993,Actinopterygii,Perciformes,Serranidae,Cephalopholis
26028119,2008/10/19 10:14 AM CDT,2008-10-19,2008-10-19 08:14:00 -0700,Central Time (US & Canada),,780918,patrickvant,2019-05-29 16:13:45 -0700,2019-05-29 22:55:56 -0700,research,,https://www.inaturalist.org/observations/26028119,https://static.inaturalist.org/photos/40378912/medium.jpg?1559171521,,"",,false,3,0,false,,"Borinquen, Aguadilla, Puerto Rico",18.4572124575,-67.1648339917,158,,,,,,open,false,,,Atlantic Blue Tang,Acanthurus coeruleus,Atlantic Blue Tang,Actinopterygii,121196,Actinopterygii,Perciformes,Acanthuridae,Acanthurus
26028383,2009/05/03 11:33 AM CDT,2009-05-03,2009-05-03 09:33:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 16:21:06 -0700,2019-05-29 22:56:15 -0700,research,,https://www.inaturalist.org/observations/26028383,https://static.inaturalist.org/photos/40379362/medium.jpg?1559171909,,"",,false,4,1,false,,"Flamenco, Culebra, Puerto Rico, Culebra, Puerto Rico",18.3120785895,-65.3254515302,8171,,,,,,open,false,,,Coney,Cephalopholis fulva,Coney,Actinopterygii,96993,Actinopterygii,Perciformes,Serranidae,Cephalopholis
26028384,2009/05/03 11:37 AM CDT,2009-05-03,2009-05-03 09:37:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 16:21:08 -0700,2019-05-30 06:25:57 -0700,research,,https://www.inaturalist.org/observations/26028384,https://static.inaturalist.org/photos/40379392/medium.jpg?1559171929,,"",,false,2,0,false,,,18.2170857819,-65.3504221525,8171,,,,,,obscured,true,,,Pillar Coral,Dendrogyra cylindrus,Pillar Coral,Animalia,99196,Anthozoa,Scleractinia,Meandrinidae,Dendrogyra
26028397,2009/05/03 3:45 PM CDT,2009-05-03,2009-05-03 13:45:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 16:21:13 -0700,2019-05-30 03:39:15 -0700,research,,https://www.inaturalist.org/observations/26028397,https://static.inaturalist.org/photos/40379483/medium.jpg?1559172008,,"",,false,2,1,false,,"Flamenco, Culebra, Puerto Rico, Culebra, Puerto Rico",18.3120785895,-65.3254515302,8171,,,,,,open,false,,,Graysby,Cephalopholis cruentata,Graysby,Actinopterygii,96991,Actinopterygii,Perciformes,Serranidae,Cephalopholis
26028398,2009/05/03 3:50 PM CDT,2009-05-03,2009-05-03 13:50:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 16:21:14 -0700,2019-07-26 07:57:17 -0700,research,,https://www.inaturalist.org/observations/26028398,https://static.inaturalist.org/photos/40379503/medium.jpg?1559172020,,"",,false,2,0,false,,"Flamenco, Culebra, Puerto Rico, Culebra, Puerto Rico",18.3120785895,-65.3254515302,8171,,,,,,open,false,,,Queen Parrotfish,Scarus vetula,Queen Parrotfish,Actinopterygii,112169,Actinopterygii,Perciformes,Scaridae,Scarus
26031635,2008/09/27 11:43 AM CDT,2008-09-27,2008-09-27 09:43:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 17:29:58 -0700,2019-05-30 06:27:55 -0700,research,,https://www.inaturalist.org/observations/26031635,https://static.inaturalist.org/photos/40384521/medium.jpg?1559175921,,"",,false,2,0,false,,,18.3576960272,-65.4662677726,1264,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312,Anthozoa,Scleractinia,Acroporidae,Acropora
26031637,2008/09/27 11:51 AM CDT,2008-09-27,2008-09-27 09:51:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 17:30:00 -0700,2019-08-12 07:36:54 -0700,research,,https://www.inaturalist.org/observations/26031637,https://static.inaturalist.org/photos/40384568/medium.jpg?1559175942,,"",,false,4,0,false,,,18.2627227592,-65.4388693991,1264,,,,,,obscured,true,,,Nassau Grouper,Epinephelus striatus,Nassau Grouper,Actinopterygii,49746,Actinopterygii,Perciformes,Serranidae,Epinephelus
26031638,2008/09/27 11:58 AM CDT,2008-09-27,2008-09-27 09:58:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 17:30:00 -0700,2019-07-23 03:54:02 -0700,research,,https://www.inaturalist.org/observations/26031638,https://static.inaturalist.org/photos/40384595/medium.jpg?1559175958,,"",,false,4,0,false,,"Isla Palominos, Fajardo 00740, Puerto Rico",18.3405663416,-65.5681729559,1264,,,,,,open,false,,,Stoplight Parrotfish,Sparisoma viride,Stoplight Parrotfish,Actinopterygii,112867,Actinopterygii,Perciformes,Scaridae,Sparisoma
26031641,2008/09/27 12:05 PM CDT,2008-09-27,2008-09-27 10:05:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 17:30:02 -0700,2019-05-29 19:43:02 -0700,research,,https://www.inaturalist.org/observations/26031641,https://static.inaturalist.org/photos/40384642/medium.jpg?1559175981,,"",,false,3,0,false,,"Isla Palominos, Fajardo 00740, Puerto Rico",18.3405663416,-65.5681729559,1264,,,,,,open,false,,,Redband Parrotfish,Sparisoma aurofrenatum,Redband Parrotfish,Actinopterygii,112858,Actinopterygii,Perciformes,Scaridae,Sparisoma
26031643,2008/09/27 12:08 PM CDT,2008-09-27,2008-09-27 10:08:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 17:30:03 -0700,2019-05-30 06:26:03 -0700,research,,https://www.inaturalist.org/observations/26031643,https://static.inaturalist.org/photos/40384698/medium.jpg?1559176003,,"",,false,2,0,false,,"Isla Palominos, Fajardo 00740, Puerto Rico",18.3405663416,-65.5681729559,1264,,,,,,open,false,,,Smooth Flower Coral,Eusmilia fastigiata,Smooth Flower Coral,Animalia,100784,Anthozoa,Scleractinia,Meandrinidae,Eusmilia
26031644,2008/09/27 12:08 PM CDT,2008-09-27,2008-09-27 10:08:00 -0700,Central Time (US & Canada),,780918,patrickvant,2019-05-29 17:30:03 -0700,2019-05-30 03:37:45 -0700,research,,https://www.inaturalist.org/observations/26031644,https://static.inaturalist.org/photos/40384724/medium.jpg?1559176017,,"",,false,2,0,false,,"Isla Palominos, Fajardo 00740, Puerto Rico",18.3405663416,-65.5681729559,1264,,,,,,,false,,,White Grunt,Haemulon plumierii,White Grunt,Actinopterygii,49951,Actinopterygii,Perciformes,Haemulidae,Haemulon
26031649,2008/09/27 12:11 PM CDT,2008-09-27,2008-09-27 10:11:00 -0700,Central Time (US & Canada),false,780918,patrickvant,2019-05-29 17:30:06 -0700,2019-07-23 05:52:15 -0700,research,,https://www.inaturalist.org/observations/26031649,https://static.inaturalist.org/photos/40384827/medium.jpg?1559176068,,"",,false,4,1,false,,"Isla Palominos, Fajardo 00740, Puerto Rico",18.3405663416,-65.5681729559,1264,,,,,,open,false,,,Redband Parrotfish,Sparisoma aurofrenatum,Redband Parrotfish,Actinopterygii,112858,Actinopterygii,Perciformes,Scaridae,Sparisoma
26031652,2008/09/27 12:12 PM CDT,2008-09-27,2008-09-27 10:12:00 -0700,Central Time (US & Canada),,780918,patrickvant,2019-05-29 17:30:10 -0700,2019-05-29 19:42:20 -0700,research,,https://www.inaturalist.org/observations/26031652,https://static.inaturalist.org/photos/40384846/medium.jpg?1559176079,,"",,false,2,0,false,,"Isla Palominos, Fajardo 00740, Puerto Rico",18.3405663416,-65.5681729559,1264,,,,,,,false,,,French Grunt,Haemulon flavolineatum,French Grunt,Actinopterygii,62600,Actinopterygii,Perciformes,Haemulidae,Haemulon
26035391,2019/05/14 9:37 PM EDT,2019-05-14,2019-05-14 18:37:00 -0700,Eastern Time (US & Canada),false,947744,daniel_e,2019-05-29 18:39:41 -0700,2019-05-29 19:39:55 -0700,research,,https://www.inaturalist.org/observations/26035391,https://static.inaturalist.org/photos/40391462/medium.png?1559180337,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6285847218,-82.8732455038,170,,,,,,open,false,,,Yellowtail Parrotfish,Sparisoma rubripinne,Yellowtail Parrotfish,Actinopterygii,112864,Actinopterygii,Perciformes,Scaridae,Sparisoma
26035432,2019/05/14 9:39 PM EDT,2019-05-14,2019-05-14 18:39:00 -0700,Eastern Time (US & Canada),true,947744,daniel_e,2019-05-29 18:40:42 -0700,2019-05-29 19:44:59 -0700,research,,https://www.inaturalist.org/observations/26035432,https://static.inaturalist.org/photos/40391631/medium.png?1559180428,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6285897429,-82.8732351208,175,,,,,,open,false,,,Striped Parrotfish,Scarus iseri,Striped Parrotfish,Actinopterygii,49690,Actinopterygii,Perciformes,Scaridae,Scarus
26057956,2008/06/16 5:29 PM EDT,2008-06-16,2008-06-16 14:29:00 -0700,Eastern Time (US & Canada),false,999683,plantgirl1,2019-05-30 06:59:37 -0700,2019-05-30 07:28:25 -0700,research,CC-BY-NC,https://www.inaturalist.org/observations/26057956,https://static.inaturalist.org/photos/40427872/medium.jpg?1559224339,,"Guana, BVI",,false,1,0,false,,"Other Islands, British Virgin Islands",18.4774097718,-64.572507834,1394,,,,,,open,false,,,Stoplight Parrotfish,Sparisoma viride,Stoplight Parrotfish,Actinopterygii,112867,Actinopterygii,Perciformes,Scaridae,Sparisoma
26064199,2019/03/31 3:39 PM PDT,2019-03-31,2019-03-31 15:39:00 -0700,Pacific Time (US & Canada),false,65136,stacebird,2019-05-30 09:07:25 -0700,2019-12-28 15:48:36 -0800,research,CC-BY-NC,https://www.inaturalist.org/observations/26064199,https://static.inaturalist.org/photos/40436513/medium.jpeg?1559230982,,"",DCIM\100GOPRO\GOPR0073.JPG,false,1,0,false,,Tranquilo Bay ,9.2551852865,-82.1425222138,210,,,,,,open,false,,,Boulder Brain Coral,Colpophyllia natans,Boulder Brain Coral,Animalia,98317,Anthozoa,Scleractinia,Faviidae,Colpophyllia
26072997,2019/05/14 2:43 PM EDT,2019-05-14,2019-05-14 11:43:00 -0700,Eastern Time (US & Canada),,947744,daniel_e,2019-05-30 11:44:27 -0700,2019-05-31 01:47:02 -0700,research,,https://www.inaturalist.org/observations/26072997,https://static.inaturalist.org/photos/40452003/medium.png?1559241846,,"",,false,3,0,false,,"Monroe County, FL, USA",24.6285985741,-82.8732718649,170,,,,,,open,false,,,Atlantic Blue Tang,Acanthurus coeruleus,Atlantic Blue Tang,Actinopterygii,121196,Actinopterygii,Perciformes,Acanthuridae,Acanthurus
26092701,2019/03/04 3:07 PM CST,2019-03-04,2019-03-04 13:07:00 -0800,Central Time (US & Canada),,1148121,logancrees,2019-05-30 18:55:32 -0700,2019-05-31 01:40:41 -0700,research,CC-BY,https://www.inaturalist.org/observations/26092701,https://static.inaturalist.org/photos/40484840/medium.jpg?1559267442,,"",,false,2,0,false,,"Monroe County, FL, USA",24.6283921404,-82.8729853241,273,,,,,,,false,,,Grey Snapper,Lutjanus griseus,Grey Snapper,Actinopterygii,49509,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
26092704,2019/03/04 4:30 PM CST,2019-03-04,2019-03-04 14:30:00 -0800,Central Time (US & Canada),,1148121,logancrees,2019-05-30 18:55:35 -0700,2019-10-23 21:28:09 -0700,research,CC-BY,https://www.inaturalist.org/observations/26092704,https://static.inaturalist.org/photos/40484930/medium.jpg?1559267506,,"",,false,3,0,false,,"Monroe County, FL, USA",24.6283921404,-82.8729853241,273,,,,,,,false,,,Grey Snapper,Lutjanus griseus,Grey Snapper,Actinopterygii,49509,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
26112470,2019-05-31 8:17:42 a. m. GMT-05:00,2019-05-31,2019-05-31 06:17:42 -0700,Bogota,false,1683516,matias46,2019-05-31 06:39:26 -0700,2019-10-25 09:32:18 -0700,research,,https://www.inaturalist.org/observations/26112470,https://static.inaturalist.org/photos/40518470/medium.jpeg?1559309990,,"",,false,1,0,false,2,"Colón, Panamá",9.40379217,-79.86349985,4,,,,,,open,false,,,Finger Coral,Porites porites,Finger Coral,Animalia,110128,Anthozoa,Scleractinia,Poritidae,Porites
26119142,2019/05/22 10:03 PM UTC,2019-05-22,,UTC,,1518445,kelley_raftery,2019-05-31 08:39:49 -0700,2019-05-31 13:18:45 -0700,research,CC-BY-NC,https://www.inaturalist.org/observations/26119142,https://static.inaturalist.org/photos/40524647/medium.jpg?1559315235,,"",,false,3,0,false,,"Exuma, The Bahamas",23.4979202686,-75.7609954855,2,,,,,,,false,,,Schoolmaster Snapper,Lutjanus apodus,Schoolmaster Snapper,Actinopterygii,81989,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
26119143,2019/05/22 10:06 PM UTC,2019-05-22,,UTC,false,1518445,kelley_raftery,2019-05-31 08:39:49 -0700,2019-05-31 11:13:44 -0700,research,CC-BY-NC,https://www.inaturalist.org/observations/26119143,https://static.inaturalist.org/photos/40524653/medium.jpg?1559315237,,"",,false,1,0,false,,"Exuma, The Bahamas",23.4979202686,-75.7611671469,2,,,,,,open,false,,,Boulder Brain Coral,Colpophyllia natans,Boulder Brain Coral,Animalia,98317,Anthozoa,Scleractinia,Faviidae,Colpophyllia
26120226,2019/05/22 3:16 AM UTC,2019-05-22,,UTC,false,1518445,kelley_raftery,2019-05-31 08:57:38 -0700,2019-06-02 20:01:42 -0700,research,CC-BY-NC,https://www.inaturalist.org/observations/26120226,https://static.inaturalist.org/photos/40528899/medium.jpeg?1559318039,,"",,false,4,1,false,,"Exuma, The Bahamas",23.4977802268,-75.7615003979,15,,,,,,open,false,,,Rose Coral,Manicina areolata,Rose Coral,Animalia,105170,Anthozoa,Scleractinia,Faviidae,Manicina
26142266,Fri Apr 05 2019 23:59:27 GMT+0200 (GMT+2),2019-04-05,2019-04-05 14:59:27 -0700,Africa/Johannesburg,false,910728,jofree,2019-05-31 15:45:35 -0700,2019-06-01 13:01:32 -0700,research,CC-BY-NC,https://www.inaturalist.org/observations/26142266,https://static.inaturalist.org/photos/40564576/medium.jpg?1559342738,,"",,false,3,0,false,3,Dominican Republic,18.3676209314,-68.927725545,5,,,,,,obscured,true,,,Staghorn Coral,Acropora cervicornis,Staghorn Coral,Animalia,93234,Anthozoa,Scleractinia,Acroporidae,Acropora
26142720,Fri Apr 05 2019 23:57:08 GMT+0200 (GMT+2),2019-04-05,2019-04-05 14:57:08 -0700,Africa/Johannesburg,false,910728,jofree,2019-05-31 15:54:04 -0700,2019-05-31 20:08:24 -0700,research,CC-BY-NC,https://www.inaturalist.org/observations/26142720,https://static.inaturalist.org/photos/40565395/medium.jpg?1559343247,,"",,false,2,0,false,3,Dominican Republic,18.3462790705,-68.9312919819,10,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312,Anthozoa,Scleractinia,Acroporidae,Acropora
26144150,Fri Apr 05 2019 19:16:02 GMT+0200 (GMT+2),2019-04-05,2019-04-05 10:16:02 -0700,Africa/Johannesburg,,910728,jofree,2019-05-31 16:20:31 -0700,2019-07-23 09:26:35 -0700,research,CC-BY-NC,https://www.inaturalist.org/observations/26144150,https://static.inaturalist.org/photos/40567821/medium.jpg?1559344834,,"",,false,3,0,false,3,"Caribbean Sea, San Rafael Del Yuma, La Altagracia, DO",18.343395,-68.825255,30,,,,,,,false,,,French Grunt,Haemulon flavolineatum,French Grunt,Actinopterygii,62600,Actinopterygii,Perciformes,Haemulidae,Haemulon
26144269,Fri Apr 05 2019 19:11:49 GMT+0200 (GMT+2),2019-04-05,2019-04-05 10:11:49 -0700,Africa/Johannesburg,,910728,jofree,2019-05-31 16:22:40 -0700,2019-06-01 06:46:47 -0700,research,CC-BY-NC,https://www.inaturalist.org/observations/26144269,https://static.inaturalist.org/photos/40568000/medium.jpg?1559344963,,"",,false,3,0,false,3,"Caribbean Sea, San Rafael Del Yuma, La Altagracia, DO",18.343395,-68.825255,30,,,,,,open,false,,,Atlantic Blue Tang,Acanthurus coeruleus,Atlantic Blue Tang,Actinopterygii,121196,Actinopterygii,Perciformes,Acanthuridae,Acanthurus
26182817,2019/05/14 11:43 AM -0400,2019-05-14,2019-05-14 07:43:00 -0700,Atlantic Time (Canada),false,947744,daniel_e,2019-06-01 08:49:16 -0700,2019-06-01 09:17:21 -0700,research,,https://www.inaturalist.org/observations/26182817,https://static.inaturalist.org/photos/40634250/medium.png?1559403994,,"",,false,1,0,false,,United States,24.7934558561,-82.8432513198,166,,,,,,obscured,true,,,Rainbow Parrotfish,Scarus guacamaia,Rainbow Parrotfish,Actinopterygii,112148,Actinopterygii,Perciformes,Scaridae,Scarus
26182818,2019/05/14 11:43 AM -0400,2019-05-14,2019-05-14 07:43:00 -0700,Atlantic Time (Canada),,947744,daniel_e,2019-06-01 08:49:16 -0700,2019-06-01 09:17:27 -0700,research,,https://www.inaturalist.org/observations/26182818,https://static.inaturalist.org/photos/40634339/medium.png?1559404044,,"",,false,2,0,false,,"Monroe County, FL, USA",24.6286238434,-82.8733106328,166,,,,,,,false,,,Bluestriped Grunt,Haemulon sciurus,Bluestriped Grunt,Actinopterygii,49262,Actinopterygii,Perciformes,Haemulidae,Haemulon
26182826,2019/05/14 11:43 AM -0400,2019-05-14,2019-05-14 07:43:00 -0700,Atlantic Time (Canada),,947744,daniel_e,2019-06-01 08:49:18 -0700,2019-06-01 09:17:19 -0700,research,,https://www.inaturalist.org/observations/26182826,https://static.inaturalist.org/photos/40634396/medium.png?1559404086,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6286238434,-82.8733106328,166,,,,,,,false,,,Schoolmaster Snapper,Lutjanus apodus,Schoolmaster Snapper,Actinopterygii,81989,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
26206631,Sat Jun 01 2019 17:38:27 GMT-0400 (EDT),2019-06-01,2019-06-01 14:38:27 -0700,Eastern Time (US & Canada),,1795502,erin414,2019-06-01 14:39:14 -0700,2019-06-01 18:58:05 -0700,research,,https://www.inaturalist.org/observations/26206631,https://static.inaturalist.org/photos/40672351/medium.jpg?1559425168,,"",,false,3,1,false,3,"Key Largo, Key Largo, FL, US",25.1510785824,-80.3938816151,18,,,,,,,false,,,Grey Snapper,Lutjanus griseus,Grey Snapper,Actinopterygii,49509,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
26244532,2019/06/01 10:07 AM EDT,2019-06-01,2019-06-01 07:07:00 -0700,Eastern Time (US & Canada),false,226045,joshuadoby,2019-06-02 05:44:04 -0700,2020-02-19 09:58:59 -0800,research,CC-BY-NC,https://www.inaturalist.org/observations/26244532,https://static.inaturalist.org/photos/40736059/medium.jpg?1559479353,,"",,false,2,0,false,,United States,24.5400383772,-81.9109002965,,,,,,,obscured,true,,,Rainbow Parrotfish,Scarus guacamaia,Rainbow Parrotfish,Actinopterygii,112148,Actinopterygii,Perciformes,Scaridae,Scarus
26244957,2019/06/01 10:11 AM EDT,2019-06-01,2019-06-01 07:11:00 -0700,Eastern Time (US & Canada),,226045,joshuadoby,2019-06-02 05:54:29 -0700,2019-10-23 21:27:58 -0700,research,CC-BY-NC,https://www.inaturalist.org/observations/26244957,https://static.inaturalist.org/photos/40736479/medium.jpg?1559479785,,"",,false,4,0,false,,"Key West, FL 33040, USA",24.56185,-81.800445,,,,,,,,false,,,Grey Snapper,Lutjanus griseus,Grey Snapper,Actinopterygii,49509,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
26256428,2019-06-02 8:13:28 AM EST,2019-06-02,2019-06-02 06:13:28 -0700,Quito,false,1310490,javsdiaz,2019-06-02 09:10:34 -0700,2019-06-02 20:00:42 -0700,research,,https://www.inaturalist.org/observations/26256428,https://static.inaturalist.org/photos/40754988/medium.jpeg?1559491936,,"",,false,1,0,false,2,"Unnamed Road, Panama",9.5369852717,-79.6754583344,88,,,,,,open,false,gps,gps,Massive Starlet Coral,Siderastrea siderea,Massive Starlet Coral,Animalia,112557,Anthozoa,Scleractinia,Siderastreidae,Siderastrea
26264188,2019/05/14 1:52 PM -0400,2019-05-14,2019-05-14 09:52:00 -0700,Atlantic Time (Canada),,947744,daniel_e,2019-06-02 10:56:02 -0700,2019-06-02 11:02:03 -0700,research,,https://www.inaturalist.org/observations/26264188,https://static.inaturalist.org/photos/40766980/medium.png?1559497945,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6285838439,-82.8732423673,171,,,,,,,false,,,Bluestriped Grunt,Haemulon sciurus,Bluestriped Grunt,Actinopterygii,49262,Actinopterygii,Perciformes,Haemulidae,Haemulon
26264190,2019/05/14 1:52 PM -0400,2019-05-14,2019-05-14 09:52:00 -0700,Atlantic Time (Canada),,947744,daniel_e,2019-06-02 10:56:03 -0700,2019-06-02 11:01:59 -0700,research,,https://www.inaturalist.org/observations/26264190,https://static.inaturalist.org/photos/40767081/medium.png?1559497993,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6285838439,-82.8732423673,171,,,,,,,false,,,Porkfish,Anisotremus virginicus,Porkfish,Actinopterygii,49947,Actinopterygii,Perciformes,Haemulidae,Anisotremus
26264203,2019/05/14 1:52 PM -0400,2019-05-14,2019-05-14 09:52:00 -0700,Atlantic Time (Canada),,947744,daniel_e,2019-06-02 10:56:06 -0700,2019-06-02 11:01:56 -0700,research,,https://www.inaturalist.org/observations/26264203,https://static.inaturalist.org/photos/40767032/medium.png?1559497966,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6285838439,-82.8732423673,171,,,,,,,false,,,French Grunt,Haemulon flavolineatum,French Grunt,Actinopterygii,62600,Actinopterygii,Perciformes,Haemulidae,Haemulon
26264205,2019/05/14 1:52 PM -0400,2019-05-14,2019-05-14 09:52:00 -0700,Atlantic Time (Canada),,947744,daniel_e,2019-06-02 10:56:06 -0700,2019-06-02 11:01:17 -0700,research,,https://www.inaturalist.org/observations/26264205,https://static.inaturalist.org/photos/40767125/medium.png?1559498021,,"",,false,1,0,false,,"Monroe County, FL, USA",24.6285838439,-82.8732423673,171,,,,,,,false,,,White Grunt,Haemulon plumierii,White Grunt,Actinopterygii,49951,Actinopterygii,Perciformes,Haemulidae,Haemulon
26268469,2016/02/21 8:03 AM AST,2016-02-21,2016-02-21 04:03:00 -0800,Atlantic Time (Canada),,5701,jackpine22,2019-06-02 11:54:26 -0700,2019-06-03 08:39:46 -0700,research,CC-BY,https://www.inaturalist.org/observations/26268469,https://static.inaturalist.org/photos/40773491/medium.jpeg?1559501458,,"","A patch of seagrass approx 200 meters from shore, 3 m depth. Area highly exposed, commonly turbulent in 2016. My location ref NSt3Or13. Possibly Caulerpa cupressoides var. mamillosa . Pics 2&3 are general habitat shots
",false,1,0,false,,"Petit Carenage Bay,  Carriacou (Grenada), W.I. ",12.526862,-61.433699,30,,,,,,,false,,,Caulerpa cupressoides,Caulerpa cupressoides,,Plantae,131266,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa
26269949,2016/02/21 8:32 AM AST,2016-02-21,2016-02-21 04:32:00 -0800,Atlantic Time (Canada),,5701,jackpine22,2019-06-02 12:11:46 -0700,2019-06-03 08:40:20 -0700,research,CC-BY,https://www.inaturalist.org/observations/26269949,https://static.inaturalist.org/photos/40775943/medium.jpeg?1559502612,,""," A patch of seagrass approx 200 meters from shore, 3 m depth. Area highly exposed, commonly turbulent in 2016. My location ref NSt3Or13",false,1,0,false,,"Petit Carenage Bay,  Carriacou (Grenada), W.I. ",12.526862,-61.433699,30,,,,,,,false,,,Caulerpa prolifera,Caulerpa prolifera,,Plantae,51384,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa
